kernel,dtype,N,stride,misalign,tail,median_ms,p10_ms,p90_ms,gflops,gibps,cpe,label,hint,check,vecmode
dot,f64,1048576,1,36,0,1.3681,1.34834,1.39668,1.532894,11.420949,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,37,0,1.3544,1.32232,1.43444,1.548399,11.536474,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,38,0,1.349,1.34102,1.3801,1.554597,11.582654,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,39,0,1.3193,1.2899,1.44582,1.589594,11.843402,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,40,0,1.3372,1.32782,1.56888,1.568316,11.684864,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,41,0,1.3215,1.2932,1.53198,1.586948,11.823685,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,42,0,1.3882,1.32224,1.52766,1.510699,11.255583,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,43,0,1.359,1.3477,1.45688,1.543158,11.497425,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,44,0,1.4514,1.32956,1.62698,1.444917,10.765468,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,45,0,1.3791,1.33028,1.49972,1.520667,11.329853,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,46,0,1.3702,1.34782,1.4372,1.530544,11.403445,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,47,0,1.3824,1.34646,1.47142,1.517037,11.302807,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,48,0,1.3656,1.31844,1.46062,1.5357,11.441857,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,49,0,1.3577,1.29852,1.56426,1.544636,11.508433,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,50,0,1.3429,1.3206,1.4112,1.561659,11.635267,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,51,0,1.3622,1.3262,1.62908,1.539533,11.470416,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,52,0,1.3289,1.32428,1.43422,1.578111,11.757845,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,53,0,1.3757,1.34812,1.51086,1.524425,11.357854,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,54,0,1.3802,1.35014,1.44828,1.519455,11.320823,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,55,0,1.3702,1.34186,1.47336,1.530544,11.403445,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,56,0,1.4093,1.33844,1.50916,1.488081,11.087065,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,57,0,1.3766,1.34514,1.41664,1.523429,11.350429,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,58,0,1.3279,1.3131,2.2822,1.5793,11.766699,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,59,0,1.4109,1.33202,1.479,1.486393,11.074491,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,60,0,1.3732,1.32592,1.45116,1.527201,11.378532,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,61,0,1.3771,1.32262,1.62364,1.522876,11.346307,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,62,0,1.3535,1.32348,1.43016,1.549429,11.544145,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,63,0,1.3772,1.363,1.46848,1.522765,11.345484,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,0,0,0.5977,0.58262,0.72184,1.754352,19.606408,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,1,0,0.6189,0.59528,0.65144,1.694258,18.934804,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,2,0,0.6139,0.60878,0.63408,1.708057,19.089021,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,3,0,0.622,0.60084,0.68146,1.685814,18.840434,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,4,0,0.6332,0.59206,0.81334,1.655995,18.507186,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,5,0,0.6013,0.5839,0.6224,1.743848,19.489024,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,6,0,0.596,0.58202,0.64038,1.759356,19.662332,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,7,0,0.5935,0.57758,0.64498,1.766767,19.745156,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,8,0,0.5854,0.552,0.682,1.791213,20.018364,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,9,0,0.6144,0.59118,0.64304,1.706667,19.073486,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,10,0,0.5907,0.58214,0.68502,1.775141,19.838751,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,11,0,0.6137,0.6062,0.65934,1.708613,19.095242,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,12,0,0.6338,0.5644,0.84796,1.654427,18.489666,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,13,0,0.6087,0.5795,0.8143,1.722648,19.252095,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,14,0,0.606,0.58166,0.67078,1.730323,19.337871,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,15,0,0.5999,0.57946,0.72052,1.747918,19.534506,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,16,0,0.6307,0.57558,0.77686,1.662559,18.580545,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,17,0,0.6099,0.58018,0.64624,1.719259,19.214215,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,18,0,0.5835,0.57974,0.6309,1.797045,20.083548,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,19,0,0.6012,0.57964,0.68812,1.744138,19.492265,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,20,0,0.6151,0.56882,0.76482,1.704724,19.05178,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,21,0,0.6083,0.59046,0.6456,1.723781,19.264754,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,22,0,0.5995,0.57798,0.62024,1.749084,19.54754,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,23,0,0.616,0.58658,0.66924,1.702234,19.023945,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,24,0,0.5793,0.5648,0.59216,1.810074,20.229156,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,25,0,0.6434,0.6083,0.96654,1.629742,18.213786,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,26,0,0.6509,0.58618,0.8863,1.610963,18.003918,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,27,0,0.5915,0.5841,0.6384,1.77274,19.811919,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,28,0,0.5935,0.57994,0.8041,1.766767,19.745156,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,29,0,0.6239,0.60798,0.65304,1.68068,18.783058,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,30,0,0.6139,0.601,0.74054,1.708057,19.089021,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,31,0,0.6268,0.60858,0.83116,1.672904,18.696155,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,32,0,0.6146,0.58934,0.67016,1.706111,19.06728,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,33,0,0.6442,0.6111,0.77554,1.627718,18.191167,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,34,0,0.6197,0.60298,0.70258,1.69207,18.91036,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,35,0,0.6467,0.589,0.78702,1.621426,18.120844,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,36,0,0.5875,0.57662,0.6825,1.78481,19.946809,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,37,0,0.6201,0.58836,0.80482,1.690979,18.898162,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,38,0,0.603,0.59556,0.6415,1.738932,19.43408,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,39,0,0.6682,0.5813,0.78682,1.569255,17.537788,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,40,0,0.5768,0.5642,0.61894,1.81792,20.316834,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,41,0,0.6009,0.56526,0.61716,1.745009,19.501997,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,42,0,0.629,0.61624,0.74128,1.667052,18.630763,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,43,0,0.5955,0.58184,0.68704,1.760833,19.678841,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,44,0,0.5841,0.56168,0.6994,1.795199,20.062917,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,45,0,0.6037,0.59114,0.65444,1.736916,19.411545,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,46,0,0.5938,0.57506,0.64368,1.765874,19.73518,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,47,0,0.6321,0.59494,0.76918,1.658877,18.539393,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,48,0,0.6186,0.6069,0.66246,1.695079,18.943986,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,49,0,0.6128,0.58808,0.63266,1.711123,19.123287,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,50,0,0.6365,0.56642,0.9356,1.647409,18.411233,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,51,0,0.6165,0.58368,0.70404,1.700853,19.008516,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,52,0,0.5891,0.55732,0.64794,1.779963,19.892633,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,53,0,0.5886,0.57822,0.69918,1.781475,19.909531,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,54,0,0.5843,0.56774,0.6449,1.794585,20.05605,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,55,0,0.6296,0.59242,0.69174,1.665464,18.613008,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,56,0,0.647,0.58078,0.93928,1.620674,18.112442,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,57,0,0.6245,0.59406,0.70324,1.679065,18.765012,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,58,0,0.6079,0.59128,0.63708,1.724915,19.27743,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,59,0,0.6352,0.58506,0.72062,1.650781,18.448914,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,60,0,0.6102,0.57662,0.79854,1.718414,19.204769,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,61,0,0.6173,0.59928,0.68668,1.698649,18.983881,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,62,0,0.8906,0.67956,1.01296,1.177382,13.158264,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,63,0,0.6875,0.6235,0.77218,1.525201,17.045455,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
mul,f32,1048576,1,0,0,0.5773,0.55904,0.65736,1.816345,20.299238,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,1,0,0.5916,0.54538,0.70306,1.772441,19.80857,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,2,0,0.5515,0.53228,0.67116,1.901316,21.248867,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,3,0,0.5238,0.51616,0.57856,2.001863,22.372566,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,4,0,0.5843,0.50876,0.68778,1.794585,20.05605,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,5,0,0.5799,0.55864,0.63538,1.808201,20.208226,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,6,0,0.5148,0.50064,0.57708,2.036861,22.763695,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,7,0,0.596,0.55552,0.69116,1.759356,19.662332,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,8,0,0.5826,0.5096,0.7616,1.799821,20.114573,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,9,0,0.5356,0.50516,0.60112,1.95776,21.879668,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,10,0,0.7817,0.55754,2.02222,1.341405,14.991365,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,11,0,0.568,0.54734,0.69674,1.846085,20.631602,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,12,0,0.5529,0.53304,0.62388,1.896502,21.195062,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,13,0,0.5229,0.51426,0.59584,2.005309,22.411073,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,14,0,0.5357,0.52072,0.61016,1.957394,21.875583,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,15,0,0.5572,0.52352,0.70744,1.881866,21.031497,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,16,0,0.5441,0.51956,0.56764,1.927175,21.537861,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,17,0,0.5398,0.50774,0.61516,1.942527,21.709429,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,18,0,0.6052,0.54664,0.64832,1.732611,19.363434,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,19,0,0.5229,0.50998,0.619,2.005309,22.411073,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,20,0,0.566,0.53284,0.63346,1.852608,20.704505,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,21,0,0.5789,0.55728,0.62774,1.811325,20.243134,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,22,0,0.5556,0.52328,0.62302,1.887286,21.092063,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,23,0,0.5173,0.49838,0.5895,2.027017,22.653683,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,24,0,0.5539,0.51854,0.59572,1.893078,21.156797,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,25,0,0.5389,0.52206,0.72542,1.945771,21.745686,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,26,0,0.5316,0.51148,0.61586,1.972491,22.0443,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,27,0,0.535,0.51592,0.5793,1.959955,21.904206,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,28,0,0.5691,0.54664,0.5964,1.842516,20.591724,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,29,0,0.5994,0.51444,0.75774,1.749376,19.550801,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,30,0,0.5253,0.50934,0.61004,1.996147,22.308681,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,31,0,0.5644,0.53338,0.6404,1.85786,20.7632,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,32,0,0.7126,0.56408,0.89544,1.471479,16.44506,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,33,0,0.5702,0.52508,0.79056,1.838962,20.551999,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,34,0,0.5356,0.5215,0.58188,1.95776,21.879668,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,35,0,0.5702,0.5041,0.6742,1.838962,20.551999,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,36,0,0.5456,0.53472,0.62342,1.921877,21.478647,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,37,0,0.5186,0.49292,0.58758,2.021936,22.596895,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,38,0,0.5295,0.50338,0.5635,1.980314,22.131728,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,39,0,0.5565,0.53616,0.58208,1.884234,21.057951,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,40,0,0.5798,0.52296,0.62288,1.808513,20.211711,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,41,0,0.5477,0.51306,0.59908,1.914508,21.396294,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,42,0,0.5314,0.519,0.62116,1.973233,22.052597,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,43,0,0.5339,0.50072,0.5708,1.963993,21.949335,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,44,0,0.5608,0.54022,0.77152,1.869786,20.896487,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,45,0,0.5608,0.51532,0.59058,1.869786,20.896487,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,46,0,0.5125,0.49176,0.55062,2.046002,22.865854,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,47,0,0.5425,0.50528,0.5679,1.932859,21.601382,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,48,0,0.5877,0.52418,0.8941,1.784203,19.94002,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,49,0,1.0959,1.0062,1.16906,0.956817,10.693266,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,50,0,0.5481,0.51586,0.68734,1.913111,21.380679,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,51,0,0.5333,0.51604,0.59344,1.966203,21.97403,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,52,0,0.5423,0.52176,0.56502,1.933572,21.609349,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,53,0,0.5409,0.52676,0.59814,1.938576,21.66528,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,54,0,0.5307,0.52066,0.62458,1.975836,22.081685,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,55,0,0.5245,0.5064,0.59642,1.999192,22.342707,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,56,0,0.5566,0.5276,0.6091,1.883895,21.054168,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,57,0,0.5291,0.51586,0.60102,1.981811,22.14846,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,58,0,0.564,0.54422,0.59644,1.859177,20.777926,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,59,0,0.5373,0.52066,0.61824,1.951565,21.810441,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,60,0,0.5293,0.51304,0.55828,1.981062,22.140091,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,61,0,0.5325,0.51692,0.55318,1.969157,22.007042,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,62,0,0.5973,0.5405,0.73156,1.755527,19.619538,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,63,0,0.5979,0.55862,0.79872,1.753765,19.599849,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
mul,f32,1048576,1,0,0,0.6683,0.6056,0.68334,1.56902,17.535164,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,1,0,0.649,0.58334,0.77262,1.61568,18.056626,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,2,0,0.5636,0.54034,0.8285,1.860497,20.792672,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,3,0,0.9108,0.83228,0.95458,1.151269,12.866436,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,4,0,0.5348,0.53224,0.58946,1.960688,21.912397,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,5,0,0.62,0.59278,0.66186,1.691252,18.90121,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,6,0,0.5426,0.53174,0.5768,1.932503,21.597401,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,7,0,0.5815,0.5501,0.62916,1.803226,20.152623,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,8,0,0.574,0.54274,0.68022,1.826787,20.415941,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,9,0,0.595,0.54224,0.72826,1.762313,19.695378,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,10,0,0.6325,0.5909,0.65922,1.657828,18.527668,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,11,0,0.5739,0.53688,1.03492,1.827106,20.419498,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,12,0,0.5962,0.5277,0.73924,1.758766,19.655736,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,13,0,0.5362,0.526,0.59298,1.955569,21.855185,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,14,0,0.5646,0.52812,0.61768,1.857202,20.755845,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,15,0,0.5625,0.54334,0.61078,1.864135,20.833333,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,16,0,0.8622,0.55608,0.94486,1.216163,13.591684,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,17,0,0.5768,0.51554,0.66278,1.81792,20.316834,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,18,0,0.5722,0.55332,0.7594,1.832534,20.480164,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,19,0,0.5877,0.54826,0.62948,1.784203,19.94002,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,20,0,0.5975,0.53326,0.75868,1.754939,19.612971,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,21,0,0.5738,0.51454,0.60744,1.827424,20.423057,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,22,0,0.8087,0.63194,0.90998,1.296619,14.49085,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,23,0,0.5281,0.51572,0.62708,1.985563,22.1904,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,24,0,0.5413,0.5089,0.6658,1.937144,21.64927,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,25,0,0.5889,0.55894,0.86872,1.780567,19.899389,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,26,0,0.581,0.53216,0.61996,1.804778,20.169966,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,27,0,0.6233,0.60954,0.63696,1.682297,18.801139,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,28,0,0.5826,0.5776,0.63946,1.799821,20.114573,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,29,0,0.5796,0.53836,0.64334,1.809137,20.218685,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,30,0,0.6268,0.53868,0.7149,1.672904,18.696155,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,31,0,0.6065,0.59112,0.76448,1.728897,19.321929,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,32,0,0.564,0.53932,0.68254,1.859177,20.777926,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,33,0,0.614,0.55478,0.8933,1.707779,19.085912,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,34,0,0.5783,0.55596,0.6545,1.813204,20.264136,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,35,0,0.5669,0.538,0.635,1.849667,20.671635,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,36,0,0.5648,0.55064,0.6352,1.856544,20.748495,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,37,0,0.6356,0.60064,0.90996,1.649742,18.437303,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,38,0,0.5712,0.55576,0.61868,1.835742,20.516019,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,39,0,0.5622,0.54154,0.59766,1.86513,20.84445,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,40,0,0.5529,0.54274,0.62574,1.896502,21.195062,0.0,mis,mode:AVX2,isa:AVX2,AVX2
mul,f32,1048576,1,41,0,0.5314,0.51876,0.5682,1.973233,22.052597,0.0,mis,mode:AVX2,isa:AVX2,AVX2
